match_id,tournament_id,year,home_team_id,away_team_id,y_win,away_hist_draws,away_hist_et_matches,away_hist_et_rate,away_hist_frac_tournaments_reached_ko,away_hist_goal_diff_per_match,away_hist_goal_diff_sum,away_hist_ko_matches,away_hist_ko_win_rate_shrunk,away_hist_ko_wins,away_hist_losses,away_hist_n_matches,away_hist_n_tournaments,away_hist_pso_matches,away_hist_pso_win_rate_shrunk,away_hist_pso_wins,away_hist_tournaments_with_ko_game,away_hist_win_rate_shrunk,away_hist_wins,away_mgr_consecutive_wc_with_team,away_mgr_n_prior_wc,away_rest_days_since_prev_match,away_squad_age_max,away_squad_age_mean,away_squad_age_median,away_squad_age_min,away_squad_age_std,away_squad_n_df,away_squad_n_fw,away_squad_n_gk,away_squad_n_mf,away_squad_n_players,away_squad_prior_wc_mean,away_squad_prior_wc_median,away_squad_share_any_prior_wc,away_squad_share_ge2_prior_wc,away_squad_squad_jaccard_vs_prev_wc,away_squad_squad_overlap_count_vs_prev_wc,away_squad_year,feat_away_hist_win_rate_vs_home_conf,feat_away_is_host_nation,feat_away_manager_local,feat_away_mgr_hist_win_rate_shrunk,feat_hist_goal_diff_per_match_diff,feat_hist_win_rate_diff,feat_home_hist_win_rate_vs_away_conf,feat_home_is_host_nation,feat_home_manager_local,feat_home_mgr_hist_win_rate_shrunk,feat_rest_days_diff,feat_same_confederation,feat_squad_age_mean_diff,feat_squad_prior_wc_mean_diff,group_stage,home_hist_draws,home_hist_et_matches,home_hist_et_rate,home_hist_frac_tournaments_reached_ko,home_hist_goal_diff_per_match,home_hist_goal_diff_sum,home_hist_ko_matches,home_hist_ko_win_rate_shrunk,home_hist_ko_wins,home_hist_losses,home_hist_n_matches,home_hist_n_tournaments,home_hist_pso_matches,home_hist_pso_win_rate_shrunk,home_hist_pso_wins,home_hist_tournaments_with_ko_game,home_hist_win_rate_shrunk,home_hist_wins,home_mgr_consecutive_wc_with_team,home_mgr_n_prior_wc,home_rest_days_since_prev_match,home_squad_age_max,home_squad_age_mean,home_squad_age_median,home_squad_age_min,home_squad_age_std,home_squad_n_df,home_squad_n_fw,home_squad_n_gk,home_squad_n_mf,home_squad_n_players,home_squad_prior_wc_mean,home_squad_prior_wc_median,home_squad_share_any_prior_wc,home_squad_share_ge2_prior_wc,home_squad_squad_jaccard_vs_prev_wc,home_squad_squad_overlap_count_vs_prev_wc,home_squad_year,knockout_stage,n_referees,replay,replayed,stadium_capacity,stage_name,group_name,home_elo_rating,home_elo_rank,away_elo_rating,away_elo_rank,feat_elo_rating_diff,home_fifa_rank,home_fifa_points,away_fifa_rank,away_fifa_points,feat_fifa_rank_diff,feat_fifa_points_diff,home_squad_size,home_squad_perf_coverage,home_squad_elo_coverage,home_squad_avg_club_strength,home_squad_max_club_strength,home_squad_min_club_strength,home_squad_pct_elite_clubs,home_squad_n_clubs,home_squad_n_leagues,home_squad_avg_minutes,home_squad_total_minutes,home_squad_avg_goals,home_squad_total_goals,home_squad_avg_assists,home_squad_avg_appearances,home_squad_fwd_avg_goals,home_squad_fwd_avg_assists,home_squad_fwd_avg_minutes,home_squad_fwd_avg_strength,home_squad_mid_avg_goals,home_squad_mid_avg_assists,home_squad_mid_avg_minutes,home_squad_mid_avg_strength,home_squad_def_avg_minutes,home_squad_def_avg_goals,home_squad_def_avg_strength,home_squad_gk_avg_clean_sheets,home_squad_gk_avg_minutes,home_squad_gk_avg_goals_conceded,home_squad_gk_avg_strength,away_squad_size,away_squad_perf_coverage,away_squad_elo_coverage,away_squad_avg_club_strength,away_squad_max_club_strength,away_squad_min_club_strength,away_squad_pct_elite_clubs,away_squad_n_clubs,away_squad_n_leagues,away_squad_avg_minutes,away_squad_total_minutes,away_squad_avg_goals,away_squad_total_goals,away_squad_avg_assists,away_squad_avg_appearances,away_squad_fwd_avg_goals,away_squad_fwd_avg_assists,away_squad_fwd_avg_minutes,away_squad_fwd_avg_strength,away_squad_mid_avg_goals,away_squad_mid_avg_assists,away_squad_mid_avg_minutes,away_squad_mid_avg_strength,away_squad_def_avg_minutes,away_squad_def_avg_goals,away_squad_def_avg_strength,away_squad_gk_avg_clean_sheets,away_squad_gk_avg_minutes,away_squad_gk_avg_goals_conceded,away_squad_gk_avg_strength,feat_squad_club_strength_diff,feat_squad_elite_pct_diff,feat_squad_goals_diff,feat_squad_assists_diff,feat_squad_minutes_diff,feat_squad_fwd_goals_diff,feat_squad_fwd_strength_diff,feat_squad_gk_clean_sheets_diff
M-1986-40,WC-1986,1986,T-03,T-84,1,5,2,0.0689655172413793,0.5714285714285714,0.6206896551724138,18.0,9,0.4615384615384615,4,10,29,7,0,,0,4,0.4848484848484848,14,1,0,3.0,30.360027378507873,26.628710098935972,26.77754962354552,21.689253935660503,2.354413763962962,7,5,3,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.7,0,1,,-0.2383367139959432,-0.011164274322169,0.4,0,1,,3.0,1,0.2347084811150566,0.2727272727272727,0,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,6.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,46000,round of 16,not applicable,1879.0,9.0,1861.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-41,WC-1986,1986,T-41,T-30,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,8.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,0.4285714285714285,0,1,,0.3178294573643411,0.1338366506520247,0.5666666666666667,0,1,0.5555555555555556,-1.0,1,-0.3643830502146699,0.0454545454545454,0,9,4,0.0930232558139534,0.5,0.6511627906976745,28.0,15,0.7368421052631579,12,10,43,10,0,,0,5,0.5531914893617021,24,3,2,7.0,33.01574264202601,27.60077157613092,27.869952087611225,21.89185489390828,3.189942297659022,7,6,3,7,22,0.6363636363636364,0.0,0.4545454545454545,0.1818181818181818,0.2941176470588235,10.0,1986,1,1,0,0,72000,round of 16,not applicable,1884.0,8.0,1990.0,2.0,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-42,WC-1986,1986,T-47,T-86,0,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,4.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,0.4285714285714285,0,0,,-2.2291666666666665,-0.3104395604395604,0.3333333333333333,0,0,,2.0,0,-1.61831871072118,-0.4090909090909091,0,1,0,0.0,0.0,-1.3333333333333333,-4.0,0,0.5,0,2,3,1,0,,0,0,0.2857142857142857,0,1,0,6.0,33.11430527036276,26.620620994337624,26.62696783025325,20.720054757015745,3.544822159679218,6,4,3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,1,1,0,0,44000,round of 16,not applicable,1695.0,33.0,1907.0,6.0,-212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-43,WC-1986,1986,T-28,T-55,1,2,0,0.0,0.0,-1.0,-7.0,0,0.5,0,3,7,3,0,,0,0,0.3636363636363636,2,1,0,7.0,31.89322381930185,26.784892041565556,25.83025325119781,22.41478439425051,2.6978380048462234,6,7,3,6,22,0.0,0.0,0.0,0.0,0.0,0.0,1986,0.4,0,1,,1.3793103448275863,0.0909090909090908,0.4166666666666667,0,1,,0.0,0,0.0296185676062457,0.3181818181818182,0,8,3,0.1034482758620689,0.5714285714285714,0.3793103448275862,11.0,6,0.5,3,8,29,7,0,,0,4,0.4545454545454545,13,1,0,7.0,36.69815195071869,26.8145106091718,26.539356605065024,22.562628336755647,3.2241127403700207,7,5,3,8,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1986,1,1,0,0,115000,round of 16,not applicable,1936.0,3.0,1778.0,28.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-44,WC-1986,1986,T-22,T-73,0,5,1,0.0434782608695652,0.1666666666666666,-0.1739130434782608,-4.0,3,0.4285714285714285,1,10,23,6,0,,0,1,0.3703703703703703,8,1,0,6.0,34.28336755646817,26.802190280629706,27.3388090349076,21.88911704312115,3.140555160041816,7,4,3,8,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,0.3529411764705882,0,1,,,0.1296296296296296,,0,0,,-1.0,1,1.1943251820048566,-0.2727272727272727,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,5.0,36.79397672826831,27.99651546263456,28.229979466119097,21.065023956194388,4.529158626125169,6,5,3,8,22,0.0,0.0,0.0,0.0,,,1986,1,1,0,0,39000,round of 16,not applicable,1930.0,4.0,1864.0,13.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-45,WC-1986,1986,T-09,T-30,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,4.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,0.3,0,1,,0.9298245614035088,0.2199894235854045,0.574468085106383,0,1,0.6666666666666666,1.0,0,-0.8384045796776824,0.0454545454545454,0,10,3,0.0526315789473684,0.6666666666666666,1.263157894736842,72.0,18,0.6818181818181818,13,10,57,12,0,,0,8,0.639344262295082,37,2,1,5.0,36.8870636550308,27.126750046667908,25.501711156741955,20.32854209445585,4.695650361598845,8,4,3,8,22,0.6363636363636364,0.0,0.3636363636363636,0.2272727272727272,0.1891891891891892,7.0,1986,1,1,0,0,71000,quarter-finals,not applicable,1920.0,5.0,1990.0,2.0,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-46,WC-1986,1986,T-86,T-46,1,4,0,0.0,0.125,-1.7083333333333333,-41.0,1,0.4,0,17,24,8,0,,0,1,0.1785714285714285,3,1,0,6.0,34.92402464065709,26.546076784269804,26.921286789869953,20.019164955509925,3.228793569807874,6,5,3,8,22,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0476190476190476,2.0,1986,0.2,1,0,,2.6041666666666665,0.4175824175824175,0.6,0,0,,-2.0,0,1.6928629207890005,0.3181818181818182,0,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,4.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,1,1,0,0,44000,quarter-finals,not applicable,1907.0,6.0,1836.0,18.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-47,WC-1986,1986,T-03,T-28,1,8,3,0.1034482758620689,0.5714285714285714,0.3793103448275862,11.0,6,0.5,3,8,29,7,0,,0,4,0.4545454545454545,13,1,0,4.0,36.69815195071869,26.8145106091718,26.539356605065024,22.562628336755647,3.2241127403700207,7,5,3,8,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1986,0.4166666666666667,0,1,,0.0030425963488843,0.0191387559808612,0.4285714285714285,0,1,,2.0,0,0.0489079708792274,-0.0454545454545454,0,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,6.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,115000,quarter-finals,not applicable,1879.0,9.0,1936.0,3.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-48,WC-1986,1986,T-73,T-06,0,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,7.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,0.1666666666666666,0,1,0.4444444444444444,0.8975155279503105,0.0925925925925925,0.3529411764705882,0,1,,-3.0,1,-0.625101113807478,-0.0909090909090909,0,5,1,0.0434782608695652,0.1666666666666666,-0.1739130434782608,-4.0,3,0.4285714285714285,1,10,23,6,0,,0,1,0.3703703703703703,8,1,0,4.0,34.28336755646817,26.802190280629706,27.3388090349076,21.88911704312115,3.140555160041816,7,4,3,8,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,46000,quarter-finals,not applicable,1864.0,13.0,1844.0,16.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-49,WC-1986,1986,T-30,T-86,0,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,4.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,0.5384615384615384,0,0,,-0.5625,-0.1767990074441687,0.4285714285714285,0,1,,0.0,1,-0.2737850787132139,0.1818181818181818,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,4.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,1,1,0,0,71000,semi-finals,not applicable,1990.0,2.0,1907.0,6.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-50,WC-1986,1986,T-03,T-06,1,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,3.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,0.5,0,1,0.4444444444444444,1.453781512605042,0.1959064327485379,0.4285714285714285,0,1,,0.0,0,-0.5638728143861513,-0.0909090909090909,0,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,3.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,115000,semi-finals,not applicable,1879.0,9.0,1844.0,16.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-51,WC-1986,1986,T-06,T-30,0,2,2,0.074074074074074,0.5,0.3333333333333333,9.0,8,0.4166666666666667,3,14,27,8,1,0.4,0,4,0.4193548387096774,11,1,0,3.0,33.82614647501711,27.96515462634559,27.930184804928132,22.56810403832991,3.292311384395099,7,5,3,8,22,0.5909090909090909,0.0,0.4090909090909091,0.1818181818181818,0.2571428571428571,9.0,1986,0.4285714285714285,0,1,,-1.4047619047619049,-0.1415770609318996,0.1666666666666666,0,1,0.4444444444444444,0.0,1,-0.5378632319084105,-0.2272727272727273,0,2,1,0.0714285714285714,0.3333333333333333,-1.0714285714285714,-15.0,2,0.3333333333333333,0,9,14,6,0,,0,2,0.2777777777777778,3,2,1,3.0,34.13826146475017,27.42729139443718,27.931553730321696,20.2217659137577,4.0591648947741685,7,5,3,8,22,0.3636363636363636,0.0,0.3636363636363636,0.0,0.2222222222222222,8.0,1986,1,1,0,0,46000,third-place match,not applicable,1844.0,16.0,1990.0,2.0,-146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1986-52,WC-1986,1986,T-03,T-86,1,9,4,0.0833333333333333,0.875,0.8958333333333334,43.0,16,0.6,10,10,48,8,1,0.6,1,7,0.5961538461538461,29,1,0,4.0,33.39356605065024,28.238939705058804,29.03764544832307,20.082135523613964,3.692664096258557,10,5,3,7,22,0.4090909090909091,0.0,0.3636363636363636,0.0454545454545454,0.2222222222222222,8.0,1986,0.75,0,0,,-0.5134803921568628,-0.1224696356275303,0.4285714285714285,0,1,,0.0,0,-1.3755211250077757,-0.1363636363636364,0,5,1,0.0294117647058823,0.5,0.3823529411764705,13.0,5,0.4444444444444444,2,13,34,8,0,,0,4,0.4736842105263157,16,1,0,4.0,33.01574264202601,26.86341858005103,26.784394250513348,20.438056125941134,3.521828776473422,7,4,3,9,22,0.2727272727272727,0.0,0.2272727272727272,0.0454545454545454,0.1282051282051282,5.0,1986,1,1,0,0,115000,final,not applicable,1879.0,9.0,1907.0,6.0,-28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-01,WC-1990,1990,T-03,T-11,0,3,0,0.0,0.0,0.0,0.0,0,0.5,0,0,3,1,0,,0,0,0.2857142857142857,0,1,0,,38.050650239561946,27.166075539792175,26.10677618069815,20.93908281998631,4.750039098791908,8,5,3,7,22,0.1818181818181818,0.0,0.1818181818181818,0.0,0.1,4.0,1990,0.4,0,0,,0.5365853658536586,0.2476190476190476,,0,1,0.7272727272727273,,0,0.4313359467363575,0.3181818181818182,1,6,1,0.024390243902439,0.5555555555555556,0.5365853658536586,22.0,9,0.6153846153846154,6,13,41,9,0,,0,5,0.5333333333333333,22,2,1,,33.489390828199866,27.597411486528532,27.620807665982205,22.10814510609172,3.299172515227487,9,5,3,6,22,0.5,0.0,0.3636363636363636,0.1363636363636363,0.1891891891891892,7.0,1990,0,1,0,0,75000,group stage,Group B,1803.0,19.0,1705.0,33.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-02,WC-1990,1990,T-72,T-61,0,1,1,0.125,0.5,-0.625,-5.0,3,0.2857142857142857,0,5,8,4,0,,0,2,0.3333333333333333,2,1,0,,33.74401095140315,26.08997573268621,25.30321697467488,20.22724161533197,3.9044898574023863,6,5,3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,1990,0.4285714285714285,0,1,,1.3035714285714286,0.1666666666666666,0.5,0,1,,,1,2.1161097629270103,0.7272727272727273,1,6,2,0.0714285714285714,0.8333333333333334,0.6785714285714286,19.0,7,0.2727272727272727,1,8,28,6,0,,0,5,0.5,14,1,0,,32.98562628336756,28.206085495613216,28.38740588637919,21.34428473648186,2.902462038726365,7,3,3,10,22,0.7272727272727273,1.0,0.5454545454545454,0.1818181818181818,0.3333333333333333,11.0,1990,0,1,0,0,51000,group stage,Group B,1956.0,6.0,1892.0,12.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-03,WC-1990,1990,T-82,T-16,0,1,0,0.0,0.0,-2.0,-6.0,0,0.5,0,2,3,1,0,,0,0,0.2857142857142857,0,1,0,,33.385352498288846,26.36438305021467,26.63791923340178,20.407939767282684,3.13502738029679,9,4,2,7,22,0.0,0.0,0.0,0.0,0.0,0.0,1990,,0,1,,,0.2142857142857143,,0,0,0.2857142857142857,,0,-0.990728641652666,0.0,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,,32.26830937713895,25.373654408562004,25.24435318275154,20.70362765229295,2.6315432433232515,8,5,3,6,22,0.0,0.0,0.0,0.0,,,1990,0,1,0,0,50000,group stage,Group D,1529.0,63.0,1822.0,18.0,-293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-04,WC-1990,1990,T-41,T-05,1,2,1,0.0434782608695652,0.4,-0.0869565217391304,-2.0,7,0.5454545454545454,4,10,23,5,0,,0,2,0.4814814814814814,11,1,0,,33.02943189596167,25.203658764233715,24.791238877481177,21.144421629021217,2.7182254857177366,7,5,3,8,22,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0232558139534883,1.0,1990,0.4545454545454545,0,1,,0.6614246068455134,0.0479302832244009,0.53125,1,1,,,1,1.7543401157364222,0.409090909090909,1,11,4,0.0851063829787234,0.5454545454545454,0.574468085106383,27.0,16,0.7,12,11,47,11,0,,0,6,0.5294117647058824,25,1,0,,33.07049965776865,26.957998879970138,26.34633812457221,21.949349760438057,3.0923404835319777,7,6,3,6,22,0.4545454545454545,0.0,0.3636363636363636,0.0909090909090909,0.1891891891891892,7.0,1990,0,1,0,0,74000,group stage,Group A,1964.0,4.0,1722.0,30.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-05,WC-1990,1990,T-83,T-21,0,5,4,0.16,0.4285714285714285,-0.24,-6.0,10,0.5714285714285714,6,12,25,7,0,,0,3,0.3448275862068966,8,1,1,,32.303901437371664,27.68937838342356,27.482546201232033,23.367556468172484,2.7330912284290423,6,5,3,8,22,0.0,0.0,0.0,0.0,0.0,0.0,1990,0.4,0,1,0.2857142857142857,-1.0457142857142858,0.1097178683385579,0.5,0,1,,,0,-3.6265322630825736,0.0,1,0,0,0.0,0.6666666666666666,-1.2857142857142858,-9.0,2,0.3333333333333333,0,4,7,3,0,,0,2,0.4545454545454545,3,1,0,,27.61943874058864,24.062846120340986,24.435318275154003,19.49075975359343,2.3050047188402605,9,5,3,6,22,0.0,0.0,0.0,0.0,0.0,0.0,1990,0,1,0,0,39000,group stage,Group A,1611.0,46.0,1891.0,13.0,-280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-06,WC-1990,1990,T-09,T-74,1,6,0,0.0,0.4285714285714285,0.0714285714285714,2.0,8,0.5,4,11,28,7,0,,0,3,0.40625,11,1,0,,30.819986310746064,25.548379067886255,24.985626283367555,20.522929500342233,3.0263663064107345,6,4,3,9,22,0.0,0.0,0.0,0.0,0.0,0.0,1990,0.3846153846153846,0,1,,1.2350230414746544,0.2452651515151515,0.5882352941176471,0,1,,,0,1.1591064650612886,0.3181818181818182,1,10,4,0.064516129032258,0.6923076923076923,1.3064516129032258,81.0,20,0.6666666666666666,14,11,62,13,1,0.4,0,9,0.6515151515151515,41,1,0,,32.186173853524984,26.707485532947544,26.355920602327178,20.739219712525667,2.69340023822995,8,5,3,7,22,0.3181818181818182,0.0,0.3181818181818182,0.0,0.1891891891891892,7.0,1990,0,1,0,0,63000,group stage,Group C,2008.0,2.0,1960.0,5.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-07,WC-1990,1990,T-86,T-87,1,6,1,0.0357142857142857,0.5714285714285714,0.3928571428571428,11.0,6,0.3,1,11,28,7,0,,0,4,0.40625,11,1,0,,35.15400410677618,26.290212183436005,25.931553730321696,20.37782340862423,4.0155645406684,8,5,3,8,22,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0476190476190476,2.0,1990,0.3157894736842105,0,1,,0.4071428571428572,0.1869703389830508,0.5476190476190477,0,0,0.5454545454545454,,1,1.4021529463007845,0.3181818181818182,1,10,5,0.0909090909090909,0.8888888888888888,0.8,44.0,20,0.625,13,12,55,9,2,0.6666666666666666,2,8,0.5932203389830508,33,2,1,,33.37166324435318,27.69236512973679,28.72826830937714,22.765229295003422,3.264406084894277,10,5,3,7,22,0.4090909090909091,0.0,0.3181818181818182,0.0909090909090909,0.1891891891891892,7.0,1990,0,1,0,0,75000,group stage,Group D,2001.0,3.0,1923.0,9.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-08,WC-1990,1990,T-17,T-64,1,6,0,0.0,0.0,-0.6470588235294118,-11.0,0,0.5,0,8,17,6,0,,0,0,0.238095238095238,3,1,0,,31.874058863791923,27.550992470910337,27.238877481177276,22.351813826146476,2.621298688282034,8,5,3,6,22,0.4545454545454545,0.0,0.3636363636363636,0.0909090909090909,0.2222222222222222,8.0,1990,,0,1,,,0.2619047619047619,,0,0,0.5555555555555556,,0,-0.8502271171675666,-0.4545454545454545,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,1,,32.2217659137577,26.700765353742767,26.199863107460644,19.83299110198494,3.6638281366622607,8,3,3,9,22,0.0,0.0,0.0,0.0,,,1990,0,1,0,0,37000,group stage,Group C,1614.0,45.0,1768.0,24.0,-154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M-1990-09,WC-1990,1990,T-28,T-60,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,34.10814510609172,28.88308132661316,29.45653661875428,21.38261464750171,3.620325482532305,7,7,2,6,22,0.0,0.0,0.0,0.0,,,1990,,0,0,,,-0.0526315789473684,0.4583333333333333,0,1,0.4444444444444444,,1,-0.821355236139631,0.6363636363636364,1,9,3,0.088235294117647,0.625,0.4411764705882353,15.0,8,0.5,4,10,34,8,0,,0,5,0.4473684210526316,15,2,1,,40.720054757015745,28.061726090473528,27.02943189596167,23.033538672142367,3.790863561205242,7,4,3,9,22,0.6363636363636364,0.5,0.5,0.1363636363636363,0.3333333333333333,11.0,1990,0,1,0,0,35000,group stage,Group F,1945.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
