tournament_id,team_id,team_name,squad_size,squad_perf_coverage,squad_elo_coverage,squad_avg_club_strength,squad_max_club_strength,squad_min_club_strength,squad_pct_elite_clubs,squad_n_clubs,squad_n_leagues,squad_avg_minutes,squad_total_minutes,squad_avg_goals,squad_total_goals,squad_avg_assists,squad_avg_appearances,squad_fwd_avg_goals,squad_fwd_avg_assists,squad_fwd_avg_minutes,squad_fwd_avg_strength,squad_mid_avg_goals,squad_mid_avg_assists,squad_mid_avg_minutes,squad_mid_avg_strength,squad_def_avg_minutes,squad_def_avg_goals,squad_def_avg_strength,squad_gk_avg_clean_sheets,squad_gk_avg_minutes,squad_gk_avg_goals_conceded,squad_gk_avg_strength,year
WC-2014,T-16,Colombia,17,0.8235294117647058,0.8235294117647058,1677.19475533625,1845.08215332,1544.68737793,0.0,14.0,7.0,1002.4285714285714,14034.0,7.357142857142857,103.0,5.0,35.142857142857146,17.5,6.0,592.75,1722.87056121925,6.0,7.8,862.0,1694.4491943346998,1128.0,0.75,1643.07774505675,15.0,2841.0,27.0,1544.68737793,2014
WC-2014,T-17,Costa Rica,11,0.8181818181818182,0.6363636363636364,1618.387560526738,1779.2034301755,1412.1482035316667,0.0,7.0,7.0,830.6666666666666,7476.0,2.4444444444444446,22.0,2.5555555555555554,24.88888888888889,5.666666666666667,6.333333333333333,628.3333333333334,1617.9959182733335,3.0,1.0,451.0,1412.1482035316667,427.5,0.5,1641.68676758,18.0,3430.0,40.0,1779.2034301755,2014
WC-2014,T-18,Croatia,20,1.0,0.85,1705.8672467397355,2075.05200195,1565.89440918,0.11764705882352941,16.0,10.0,1224.7,24494.0,4.75,95.0,4.35,33.45,11.75,4.0,263.5,1724.857717515,5.285714285714286,7.571428571428571,1295.142857142857,1792.1190287259167,845.6666666666666,1.8333333333333333,1614.1454681399998,12.666666666666666,3100.0,37.0,1638.43540573,2014
WC-2014,T-25,Ecuador,13,0.8461538461538461,0.3076923076923077,1650.3571828209722,1857.4498291,1460.1671346038888,0.25,4.0,4.0,951.9090909090909,10471.0,6.181818181818182,68.0,3.0,30.454545454545453,9.333333333333334,1.0,560.6666666666666,,5.285714285714286,3.5714285714285716,944.5714285714286,1650.3571828209722,2177.0,3.0,,,,,,2014
WC-2014,T-28,England,23,1.0,1.0,1838.5367909313045,1954.13647461,1623.65026855,0.6521739130434783,9.0,4.0,1275.7391304347825,29342.0,6.3478260869565215,146.0,4.956521739130435,37.34782608695652,17.0,10.0,447.25,1832.7945861825,7.222222222222222,6.888888888888889,809.7777777777778,1871.1870252833332,1411.7142857142858,1.8571428571428572,1843.3197893414285,15.333333333333334,3461.0,41.0,1737.08203125,2014
WC-2014,T-30,France,23,1.0,1.0,1784.6284949261521,2075.05200195,1600.376525878,0.43478260869565216,16.0,7.0,1541.3478260869565,35451.0,6.130434782608695,141.0,4.695652173913044,39.69565217391305,20.0,8.75,460.25,1841.977676391375,5.875,6.5,1136.0,1717.389854431,1710.625,1.75,1855.2079467775,16.0,3612.3333333333335,47.666666666666664,1699.254089356,2014
WC-2014,T-31,Germany,23,1.0,1.0,1886.98464037,2075.05200195,1561.10803223,0.6956521739130435,11.0,7.0,1708.9130434782608,39305.0,4.956521739130435,114.0,4.6521739130434785,39.130434782608695,13.75,6.25,440.75,1866.04711914,6.142857142857143,7.571428571428571,1275.0,1943.7975202285713,1899.6666666666667,1.7777777777777777,1856.099392361111,14.333333333333334,3840.0,48.666666666666664,1874.9936930333333,2014
WC-2014,T-32,Ghana,16,1.0,0.75,1669.1177183789998,1895.77233887,1515.49853516,0.08333333333333333,10.0,5.0,570.625,9130.0,6.3125,101.0,2.625,30.625,19.0,3.6666666666666665,738.6666666666666,1728.68066406,4.0,2.4444444444444446,444.22222222222223,1663.5194185055557,729.0,2.0,1600.376525878,,,,,2014
WC-2014,T-33,Greece,19,1.0,1.0,1591.517849712965,1912.11376953,1391.8915947816668,0.05263157894736842,13.0,7.0,1101.3157894736842,20925.0,3.8421052631578947,73.0,2.9473684210526314,32.78947368421053,14.333333333333334,8.0,436.0,1596.7380777966666,2.5714285714285716,3.0,856.7142857142857,1540.5232088604764,1050.0,2.0,1683.6626382323611,10.0,2440.0,27.0,1520.9955399129447,2014
WC-2014,T-35,Honduras,9,1.0,0.4444444444444444,1604.5256958025002,1697.49499512,1547.9942627,0.0,4.0,3.0,299.55555555555554,2696.0,1.1111111111111112,10.0,0.7777777777777778,21.444444444444443,4.0,1.0,237.0,,0.8333333333333334,1.0,319.8333333333333,1614.5320231133335,0.0,0.0,1574.50671387,0.0,540.0,0.0,,2014
WC-2014,T-38,Iran,8,1.0,0.375,1592.2430522159048,1712.056837293889,1492.2710520429166,0.0,3.0,3.0,1121.375,8971.0,3.625,29.0,4.0,27.375,6.0,3.0,872.0,1492.2710520429166,4.25,6.25,1154.25,1572.4012673109091,0.0,0.0,,6.0,2610.0,48.0,1712.056837293889,2014
WC-2014,T-41,Italy,22,1.0,1.0,1764.9782381927273,1895.77233887,1565.89440918,0.4090909090909091,10.0,4.0,1182.1363636363637,26007.0,5.2272727272727275,115.0,4.136363636363637,39.54545454545455,15.75,8.25,630.75,1695.43106079,5.5,6.0,881.125,1787.206710815,622.5714285714286,1.1428571428571428,1775.0986328142858,19.666666666666668,4025.6666666666665,39.666666666666664,1774.8176269533333,2014
WC-2014,T-42,Ivory Coast,19,0.9473684210526315,0.8947368421052632,1685.2798852843398,1954.13647461,1480.8474053277778,0.11764705882352941,13.0,10.0,553.6666666666666,9966.0,6.0,108.0,3.5,29.055555555555557,9.428571428571429,4.714285714285714,495.2857142857143,1673.5842449839681,9.0,5.333333333333333,728.6666666666666,1785.8429361966666,556.2857142857143,1.4285714285714286,1653.8770751937143,0.0,419.0,0.0,,2014
WC-2014,T-44,Japan,22,0.7272727272727273,0.5,1699.5797137632323,1857.4498291,1480.8474053277778,0.09090909090909091,10.0,6.0,584.3125,9349.0,3.0,48.0,2.375,21.5,5.8,1.0,268.0,1595.8670010038888,1.6666666666666667,3.1666666666666665,622.3333333333334,1749.9136420344444,855.0,1.8,1700.79765625,,,,,2014
WC-2014,T-46,Mexico,22,0.9545454545454546,0.2727272727272727,1750.2780965155835,1785.93835449,1600.376525878,0.0,5.0,4.0,1465.5714285714287,30777.0,6.142857142857143,129.0,2.0,37.80952380952381,21.0,2.6666666666666665,775.3333333333334,,6.25,3.5,809.25,1780.52215576,1585.142857142857,2.2857142857142856,1779.2034301755,11.0,3627.0,48.333333333333336,1600.376525878,2014
WC-2014,T-48,Netherlands,19,1.0,0.9473684210526315,1693.1805830974938,2037.70324707,1562.77832031,0.1111111111111111,12.0,7.0,1388.0,26372.0,5.578947368421052,106.0,3.8421052631578947,36.1578947368421,14.0,8.8,641.8,1757.2516601539999,4.0,3.8,1318.8,1666.7662915048,1169.0,2.6666666666666665,1662.0181057427776,12.666666666666666,3185.0,39.0,1682.356736249,2014
WC-2014,T-50,Nigeria,13,1.0,0.9230769230769231,1655.140762582552,1917.49645996,1251.75012207,0.16666666666666666,11.0,9.0,799.2307692307693,10390.0,4.615384615384615,60.0,2.0,30.0,9.6,3.2,580.2,1558.543628539025,2.0,1.5,1319.5,1810.063644408875,552.75,1.0,1609.5721435533333,,,,,2014
WC-2014,T-58,Portugal,22,0.9545454545454546,0.8636363636363636,1795.78256386102,2075.05200195,1540.243957519375,0.3157894736842105,13.0,9.0,961.4285714285714,20190.0,5.476190476190476,115.0,3.619047619047619,32.904761904761905,23.333333333333332,7.666666666666667,341.3333333333333,1831.4662272133335,3.5,3.875,941.625,1721.8673008499106,515.1428571428571,1.5714285714285714,1864.054234094286,9.666666666666666,2675.6666666666665,26.0,1762.009643555,2014
WC-2014,T-62,Russia,17,1.0,0.9411764705882353,1647.600166798125,1737.07006836,1519.99060059,0.0,7.0,3.0,1161.9411764705883,19753.0,2.823529411764706,48.0,3.0588235294117645,29.352941176470587,6.75,6.25,396.0,1642.3154602075,2.75,3.0,1610.75,1649.4722773233334,631.8571428571429,1.4285714285714286,1626.9661233085715,13.5,3651.5,46.5,1727.580566405,2014
WC-2014,T-71,South Korea,21,0.6666666666666666,0.42857142857142855,1668.1889354186326,1785.93835449,1492.2710520429166,0.0,7.0,3.0,614.6428571428571,8605.0,1.9285714285714286,27.0,1.7142857142857142,20.142857142857142,3.75,1.75,239.5,1663.4220812756018,2.0,2.4,996.0,1650.1226852417499,533.4,0.4,1711.4717169869446,,,,,2014
WC-2014,T-73,Spain,22,1.0,1.0,1968.0259205207046,2075.05200195,1779.2034301755,0.9090909090909091,10.0,7.0,1202.1363636363637,26447.0,6.636363636363637,146.0,5.909090909090909,43.81818181818182,20.25,7.0,577.0,1973.2992858875,5.3,8.9,1082.7,1986.217834473,552.6,2.4,1964.1671752931002,15.666666666666666,3516.3333333333335,37.666666666666664,1906.78629557,2014
WC-2014,T-75,Switzerland,21,1.0,0.9523809523809523,1697.6358756170443,2037.70324707,1517.29918213,0.1,14.0,8.0,1115.6666666666667,23429.0,4.428571428571429,93.0,2.9047619047619047,35.285714285714285,13.25,4.0,562.75,1630.2800500946296,3.0,2.3333333333333335,797.8333333333334,1801.7708129866667,610.0,2.75,1657.739737702125,12.666666666666666,3837.0,47.666666666666664,1663.1115275066666,2014
WC-2014,T-83,United States,16,0.9375,0.625,1659.144923231189,1827.28186035,1497.95568848,0.0,10.0,5.0,1124.6666666666667,16870.0,4.0,60.0,2.1333333333333333,24.6,7.5,3.25,961.0,1576.2212727866665,5.5,3.0,300.75,1680.120697019,1028.0,1.6,1686.0965011046299,12.5,3341.5,49.0,1722.1272583,2014
WC-2014,T-84,Uruguay,20,0.85,0.8,1766.993162675628,1975.5793457,1414.8098532945455,0.4375,14.0,9.0,668.0588235294117,11357.0,5.588235294117647,95.0,2.6470588235294117,27.941176470588236,15.8,5.8,328.0,1738.8637029475115,1.2,1.8,799.8,1703.5443603519998,367.1666666666667,1.6666666666666667,1852.5709431966668,14.0,3515.0,41.0,1683.28833008,2014
WC-2018,T-03,Argentina,20,0.95,0.8,1856.05630493125,2027.20507812,1679.41601562,0.5625,11.0,9.0,1002.5263157894736,19048.0,9.473684210526315,180.0,4.7894736842105265,35.1578947368421,31.0,10.5,609.0,1980.6986389175,6.4,5.0,750.4,1841.8933105466667,925.0,3.0,1801.59602355875,10.5,2730.0,29.5,1835.65820312,2018
WC-2018,T-04,Australia,22,0.9545454545454546,0.6818181818181818,1511.202406955422,1723.6551452635,1251.456085205,0.0,15.0,10.0,963.047619047619,20224.0,3.9523809523809526,83.0,2.857142857142857,28.714285714285715,6.5,4.25,291.25,1450.7254463027111,4.6,4.4,1120.0,1553.1337644450332,184.8,1.6,1445.6287292490001,12.333333333333334,3790.0,52.666666666666664,1585.8275306982039,2018
WC-2018,T-06,Belgium,23,1.0,0.9565217391304348,1820.2665261007276,2027.20507812,1511.47729492,0.5454545454545454,16.0,8.0,991.5217391304348,22805.0,5.956521739130435,137.0,4.304347826086956,34.34782608695652,18.2,8.6,769.8,1830.3239843732001,4.25,5.125,419.75,1822.2909458714287,848.2857142857143,1.7142857142857142,1826.2113037114286,12.333333333333334,3220.0,42.333333333333336,1784.9093017566665,2018
WC-2018,T-09,Brazil,23,0.8260869565217391,0.782608695652174,1914.709219615868,2027.20507812,1581.177085875625,0.8333333333333334,11.0,8.0,1295.7894736842106,24620.0,8.210526315789474,156.0,6.473684210526316,42.05263157894737,17.0,11.6,819.0,1862.488615419125,9.833333333333334,7.5,982.6666666666666,1977.314526366,1035.6666666666667,2.0,1907.2894694033332,21.5,4207.5,41.5,1911.00671387,2018
WC-2018,T-16,Colombia,18,0.8333333333333334,0.6666666666666666,1795.3984110505,2027.20507812,1660.67199707,0.25,12.0,8.0,482.46666666666664,7237.0,5.6,84.0,3.466666666666667,29.533333333333335,17.0,5.0,450.0,1765.4835611966666,4.666666666666667,4.333333333333333,471.5,1832.9308288565,247.6,1.0,1773.4879455550001,9.0,1820.0,20.0,1822.65515137,2018
WC-2018,T-17,Costa Rica,13,0.6923076923076923,0.6153846153846154,1678.32773132475,2022.88867188,1419.66223145,0.125,8.0,5.0,718.1111111111111,6463.0,1.0,9.0,1.5555555555555556,22.666666666666668,2.0,1.0,105.0,1739.0696289060002,1.6666666666666667,2.6666666666666665,425.3333333333333,1723.063806153,325.5,0.5,1554.6339843765,10.0,3780.0,48.0,2022.88867188,2018
WC-2018,T-18,Croatia,21,1.0,0.9047619047619048,1776.0792694547697,2027.20507812,1448.0145806211112,0.3157894736842105,17.0,11.0,1165.7619047619048,24481.0,3.4285714285714284,72.0,3.4285714285714284,34.42857142857143,8.833333333333334,6.0,396.3333333333333,1756.6930908220002,2.4,4.8,1687.8,1902.474975586,490.57142857142856,1.0,1747.2291030899305,14.333333333333334,3410.0,40.666666666666664,1609.5310329855556,2018
WC-2018,T-22,Denmark,21,1.0,0.9523809523809523,1653.5596656868736,1913.50280762,1391.1266043521427,0.05,18.0,9.0,1339.5238095238096,28130.0,4.619047619047619,97.0,3.8095238095238093,36.95238095238095,8.428571428571429,5.571428571428571,580.5714285714286,1650.5832804359168,6.4,5.2,734.2,1724.1923120119002,1634.8333333333333,1.0,1622.6330573178054,10.666666666666666,3528.6666666666665,50.333333333333336,1603.6445757185475,2018
WC-2018,T-26,Egypt,11,1.0,0.7272727272727273,1645.9048177730156,1915.98413086,1401.993064880625,0.125,8.0,6.0,1164.090909090909,12805.0,7.909090909090909,87.0,4.818181818181818,34.90909090909091,15.75,6.25,548.75,1648.5935134902084,6.666666666666667,5.333333333333333,1154.0,1655.19244385,1572.6666666666667,1.3333333333333333,1637.0243713378331,6.0,2430.0,36.0,,2018
WC-2018,T-28,England,23,1.0,1.0,1853.0520069971085,1973.61560059,1627.80334473,0.6521739130434783,11.0,4.0,1094.4782608695652,25173.0,6.565217391304348,151.0,4.130434782608695,39.34782608695652,22.0,6.2,515.6,1857.902783206,6.0,6.4,884.0,1863.636743166,738.1,1.1,1896.282348635,10.333333333333334,3598.0,58.0,1683.2250142411667,2018
WC-2018,T-30,France,22,1.0,1.0,1869.4280950372727,2027.20507812,1662.46362305,0.5909090909090909,15.0,8.0,1428.2272727272727,31421.0,6.636363636363637,146.0,5.409090909090909,40.63636363636363,16.857142857142858,11.285714285714286,647.7142857142857,1853.9298444457143,5.25,5.75,1137.5,1888.93435669,1328.0,0.875,1879.324798585,18.0,3904.3333333333335,43.0,1853.19112142,2018
WC-2018,T-31,Germany,23,1.0,1.0,1840.8281037699999,2027.20507812,1550.64147949,0.5652173913043478,16.0,7.0,1144.4782608695652,26323.0,5.304347826086956,122.0,6.043478260869565,35.65217391304348,12.333333333333334,5.333333333333333,596.0,1677.81193034,6.888888888888889,9.11111111111111,675.7777777777778,1889.1127387166666,1564.125,2.875,1806.10884094,10.666666666666666,1980.0,18.0,1951.57507324,2018
WC-2018,T-37,Iceland,21,0.9523809523809523,0.8095238095238095,1520.1393479676972,1723.6551452635,1251.456085205,0.0,15.0,11.0,799.4,15988.0,3.25,65.0,2.3,26.1,7.666666666666667,2.0,328.6666666666667,1572.8947236803933,3.111111111111111,3.6666666666666665,714.5555555555555,1549.783191130021,476.0,2.3333333333333335,1466.8585222034721,6.5,2857.5,48.5,1391.1266043521427,2018
WC-2018,T-38,Iran,12,1.0,0.75,1517.8242377572637,1723.6551452635,1401.993064880625,0.0,8.0,6.0,977.5833333333334,11731.0,6.333333333333333,76.0,4.416666666666667,27.75,11.6,7.2,499.0,1567.9536219275417,5.0,4.0,609.6666666666666,1464.2704582203125,983.5,1.5,1491.585075378125,16.0,2720.0,19.5,1476.8925849083332,2018
WC-2018,T-44,Japan,22,0.8636363636363636,0.5909090909090909,1630.3680943676752,1765.39123535,1433.801622178889,0.0,12.0,7.0,409.2105263157895,7775.0,3.210526315789474,61.0,2.4210526315789473,24.05263157894737,7.666666666666667,3.6666666666666665,450.3333333333333,1615.3382161466668,3.7777777777777777,2.888888888888889,414.77777777777777,1619.6078405316296,388.5,0.6666666666666666,1657.7808837875,2.0,360.0,4.0,,2018
WC-2018,T-46,Mexico,23,0.8695652173913043,0.4782608695652174,1691.9996853308285,1765.65893555,1448.0145806211112,0.0,8.0,6.0,1031.65,20633.0,3.65,73.0,3.0,32.4,7.8,5.4,447.6,1689.8939941415001,4.5,3.8333333333333335,1237.1666666666667,1756.3499511720001,431.3333333333333,1.1666666666666667,1711.7853759786667,9.333333333333334,2794.6666666666665,35.0,1448.0145806211112,2018
WC-2018,T-47,Morocco,15,1.0,1.0,1630.4953288438703,2022.88867188,1433.801622178889,0.06666666666666667,14.0,8.0,782.2,11733.0,3.466666666666667,52.0,3.466666666666667,31.133333333333333,6.666666666666667,2.3333333333333335,358.0,1555.0128246166296,3.7142857142857144,6.142857142857143,955.0,1646.4515816822145,307.25,1.5,1632.0401895316666,9.0,2745.0,48.0,1739.0696289060002,2018
WC-2018,T-50,Nigeria,19,0.8947368421052632,0.7894736842105263,1588.6551007043477,1835.65820312,1306.1147809707145,0.0,14.0,11.0,894.4117647058823,15205.0,2.823529411764706,48.0,1.8823529411764706,28.88235294117647,6.25,4.75,713.25,1774.458465575,3.6,1.8,894.0,1536.7098716118096,766.0,0.7142857142857143,1508.0738817010279,16.0,2520.0,21.0,,2018
WC-2018,T-54,Panama,13,0.5384615384615384,0.07692307692307693,1477.660412598,1477.660412598,1477.660412598,0.0,1.0,1.0,461.7142857142857,3232.0,2.142857142857143,15.0,1.4285714285714286,18.571428571428573,0.0,3.0,0.0,1477.660412598,10.0,2.0,1318.0,,382.8,1.0,,,,,,2018
WC-2018,T-56,Peru,15,0.7333333333333333,0.2,1566.864871941881,1723.6551452635,1391.1266043521427,0.0,3.0,3.0,657.7272727272727,7235.0,2.5454545454545454,28.0,1.4545454545454546,21.0,8.333333333333334,3.6666666666666665,1355.3333333333333,1557.3908748078213,0.25,0.75,310.75,1585.81286621,225.0,0.6666666666666666,,4.0,1251.0,17.0,,2018
WC-2018,T-57,Poland,21,1.0,0.9523809523809523,1642.3798435457206,1960.98693848,1336.30735778875,0.2,16.0,9.0,917.6666666666666,19271.0,4.809523809523809,101.0,2.8095238095238093,33.95238095238095,17.5,3.0,294.0,1742.6531677225,3.4285714285714284,4.857142857142857,576.1428571428571,1604.1260747253752,671.5714285714286,1.0,1584.1525835310001,12.0,3120.3333333333335,42.333333333333336,1721.0532223183889,2018
WC-2018,T-58,Portugal,23,0.9565217391304348,0.9565217391304348,1722.7563231118465,2022.88867188,1342.34777832,0.13636363636363635,16.0,11.0,1400.3181818181818,30807.0,6.090909090909091,134.0,5.0,37.09090909090909,15.2,9.0,856.4,1795.872241212,6.285714285714286,7.142857142857143,1311.5714285714287,1731.3429772522322,752.7142857142857,2.0,1690.9188058042857,16.666666666666668,4025.0,46.333333333333336,1655.1484736683333,2018
WC-2018,T-62,Russia,20,1.0,1.0,1681.966636046475,1761.08190918,1580.12670898,0.0,9.0,3.0,1023.0,20460.0,3.25,65.0,3.05,32.55,14.0,6.0,137.0,1673.42333984,4.9,4.6,915.7,1712.5124461362625,290.6666666666667,0.3333333333333333,1631.851285296875,15.0,3140.6666666666665,34.333333333333336,1683.225735981875,2018
WC-2018,T-65,Senegal,16,1.0,1.0,1649.7362846372812,1915.98413086,1454.20800781,0.125,15.0,8.0,726.375,11622.0,4.5,72.0,2.875,32.3125,11.0,6.0,406.6,1686.7652612316,3.0,2.25,1453.75,1647.9213867175,122.6,1.0,1615.9187792958,2.5,1580.5,32.0,1645.33740234475,2018
WC-2018,T-66,Serbia,19,1.0,0.9473684210526315,1664.5575471828824,1883.58837891,1306.1147809707145,0.1111111111111111,18.0,12.0,1482.157894736842,28161.0,4.2631578947368425,81.0,3.0526315789473686,34.10526315789474,10.0,3.6666666666666665,564.0,1674.6026590978333,5.0,4.0,1029.142857142857,1669.402170090238,1590.8333333333333,2.6666666666666665,1701.204711915,12.666666666666666,3240.0,43.0,1522.5922049383573,2018
WC-2018,T-71,South Korea,20,0.65,0.25,1733.8292944340778,1913.50280762,1649.3438720695,0.2,5.0,5.0,310.15384615384613,4032.0,3.230769230769231,42.0,2.0,17.153846153846153,12.333333333333334,7.0,456.3333333333333,1818.57897644175,1.0,0.6,460.6,1677.329506428963,0.0,0.0,,2.0,360.0,3.0,,2018
WC-2018,T-73,Spain,23,0.8695652173913043,0.8260869565217391,1932.6707657668157,2027.20507812,1723.6551452635,0.7368421052631579,11.0,5.0,1550.3,31006.0,6.0,120.0,5.45,43.6,13.4,9.4,550.2,1931.697540285,5.8,6.0,1474.6,2006.29897461,1388.857142857143,3.4285714285714284,1926.0222856790715,17.0,3720.0,40.666666666666664,1826.7678385420002,2018
WC-2018,T-74,Sweden,18,1.0,0.8333333333333334,1613.9632514203872,1883.58837891,1391.1266043521427,0.06666666666666667,14.0,8.0,941.6111111111111,16949.0,3.0,54.0,1.7777777777777777,30.666666666666668,8.333333333333334,3.0,349.6666666666667,1706.46960449,4.166666666666667,3.5,718.0,1611.6413391098333,620.6666666666666,0.6666666666666666,1639.9804075475276,9.0,2622.6666666666665,39.666666666666664,1496.6243434358214,2018
WC-2018,T-75,Switzerland,23,1.0,0.9130434782608695,1684.8017947252142,1960.98693848,1452.07397461,0.047619047619047616,17.0,8.0,1326.9130434782608,30519.0,3.5652173913043477,82.0,2.5652173913043477,31.0,9.5,3.5,466.75,1710.4247233066665,2.75,3.125,1366.5,1660.9093925491875,1309.125,2.75,1695.5602748337144,7.666666666666667,2415.6666666666665,36.666666666666664,1697.78881836,2018
WC-2018,T-79,Tunisia,11,1.0,0.7272727272727273,1555.127428352889,1641.33093262,1418.6501953135,0.0,8.0,4.0,1123.4545454545455,12358.0,4.0,44.0,1.4545454545454546,30.90909090909091,6.8,2.8,606.0,1627.4602498398333,4.0,1.0,763.0,1602.1220825195,1466.25,1.5,1512.6221331568704,7.0,2700.0,40.0,1418.6501953135,2018
WC-2018,T-84,Uruguay,21,0.8095238095238095,0.6666666666666666,1785.763330078,2027.20507812,1563.2121582,0.35714285714285715,13.0,7.0,1022.4117647058823,17381.0,8.647058823529411,147.0,4.176470588235294,35.411764705882355,22.4,9.2,702.4,1846.5059143055,3.6666666666666665,2.1666666666666665,834.0,1720.3489379875,1089.0,2.6,1818.203149416,13.0,3420.0,40.0,1642.25146484,2018
WC-2022,T-03,Argentina,25,0.88,0.88,1783.9776686238183,1903.29638672,1668.19116211,0.22727272727272727,14.0,8.0,1351.909090909091,29742.0,4.863636363636363,107.0,3.590909090909091,37.68181818181818,13.8,8.0,544.4,1841.22595215,3.142857142857143,2.857142857142857,1374.7142857142858,1765.2204031803572,1244.875,2.0,1772.4918296814374,14.5,3719.0,47.5,1752.45074463,2022
WC-2022,T-04,Australia,25,0.92,0.48,1456.031564372243,1785.82128906,1230.90431976375,0.0,11.0,10.0,680.304347826087,15647.0,3.5217391304347827,81.0,2.5217391304347827,24.304347826086957,9.714285714285714,5.142857142857143,470.85714285714283,1390.151682535,1.8,2.2,1386.6,1518.3203608195834,283.5,0.5,1385.5703516614167,3.3333333333333335,1050.0,16.0,1690.9422058115,2022
WC-2022,T-06,Belgium,25,1.0,0.92,1775.6643215007828,2029.19641113,1535.93103027,0.2608695652173913,17.0,12.0,1122.68,28067.0,6.56,164.0,3.52,39.08,11.0,4.333333333333333,441.22222222222223,1781.796543121375,6.875,4.875,1035.25,1796.42918395875,712.2,2.0,1716.41325530925,17.0,4084.3333333333335,53.0,1782.9401855466667,2022
WC-2022,T-09,Brazil,26,0.8846153846153846,0.8846153846153846,1871.8992137083044,2029.19641113,1636.2902832,0.6521739130434783,15.0,6.0,1232.4782608695652,28347.0,6.304347826086956,145.0,5.086956521739131,39.65217391304348,12.125,8.875,450.25,1880.773166657625,5.8,5.0,1062.4,1867.4780273439999,1265.0,2.375,1830.209869385,26.0,4656.5,40.5,2014.213745115,2022
WC-2022,T-11,Cameroon,22,0.9090909090909091,0.6818181818181818,1644.208923685999,2014.21472168,1308.6924961635716,0.13333333333333333,15.0,11.0,566.5,11330.0,2.9,58.0,2.3,25.85,8.166666666666666,5.666666666666667,511.6666666666667,1756.7163452164998,0.8333333333333334,1.1666666666666667,186.83333333333334,1612.6303537997167,635.8,0.8,1566.6660897717777,4.333333333333333,1320.0,17.333333333333332,1558.2010454467859,2022
WC-2022,T-12,Canada,24,0.8333333333333334,0.4583333333333333,1545.258428300451,2014.21472168,1230.90431976375,0.09090909090909091,10.0,10.0,584.2,11684.0,3.1,62.0,1.1,21.95,7.8,1.8,431.2,1675.8478569866668,2.5714285714285716,1.7142857142857142,502.7142857142857,1516.295981512361,296.5,0.8333333333333334,1419.4055810353968,12.0,2115.0,13.5,1230.90431976375,2022
WC-2022,T-17,Costa Rica,14,0.7857142857142857,0.14285714285714285,1797.11929626575,1903.29638672,1690.9422058115,0.5,2.0,2.0,1011.8181818181819,11130.0,1.6363636363636365,18.0,2.272727272727273,27.272727272727273,4.0,4.0,240.0,,2.0,3.5,1222.5,,443.5,1.0,1690.9422058115,5.0,1334.0,14.5,1903.29638672,2022
WC-2022,T-18,Croatia,26,1.0,0.8846153846153846,1689.5301964800433,2014.21472168,1383.6532348639998,0.13043478260869565,21.0,11.0,1310.7692307692307,34080.0,6.0,156.0,4.538461538461538,39.19230769230769,15.0,6.666666666666667,637.5,1649.486537171375,6.0,6.625,1173.75,1828.218654086,1225.0,2.0,1666.2942647306108,15.0,3280.0,34.0,1489.0231363926666,2022
WC-2022,T-22,Denmark,25,1.0,0.92,1702.9006345811529,1881.62841797,1366.325492858125,0.13043478260869565,21.0,11.0,953.12,23828.0,3.72,93.0,3.44,31.24,9.8,3.6,436.0,1741.5062866225,2.3333333333333335,4.333333333333333,604.6666666666666,1738.218334196625,1138.875,2.875,1663.9263987021059,6.0,2365.0,34.0,1661.1771952288889,2022
WC-2022,T-25,Ecuador,21,0.7142857142857143,0.3333333333333333,1627.8009290374098,1761.05371094,1461.4867214633332,0.0,7.0,6.0,540.6666666666666,8110.0,3.2,48.0,1.7333333333333334,24.533333333333335,6.5,2.5,243.5,1672.13415527,5.0,2.0,571.6666666666666,1557.7675522315487,599.0,0.7142857142857143,1683.0565637657407,,,,,2022
WC-2022,T-28,England,26,1.0,0.9615384615384616,1886.1085082992802,2029.19641113,1697.43737793,0.64,14.0,6.0,1257.6923076923076,32700.0,6.0,156.0,4.923076923076923,39.19230769230769,12.5,5.333333333333333,654.1666666666666,1924.0970458966667,8.5,8.75,1360.25,1860.8594970685715,838.1111111111111,1.4444444444444444,1908.708811440111,10.333333333333334,3450.0,52.0,1801.2448832203333,2022
WC-2022,T-30,France,25,1.0,0.96,1839.7781016025,2014.21472168,1713.40686035,0.4583333333333333,16.0,9.0,1042.16,26054.0,6.36,159.0,5.08,39.12,16.375,9.875,572.25,1872.2612304699999,2.8333333333333335,5.833333333333333,776.5,1769.3724975583334,1179.625,1.375,1881.84431457375,11.333333333333334,2460.0,25.666666666666668,1792.61877441,2022
WC-2022,T-31,Germany,26,1.0,0.9615384615384616,1868.9667042371286,2029.19641113,1646.22229004,0.52,15.0,8.0,1157.6538461538462,30099.0,6.8076923076923075,177.0,6.1923076923076925,39.07692307692308,15.0,6.8,336.8,1831.65964508025,9.333333333333334,10.444444444444445,666.6666666666666,1930.96625434,1138.2222222222222,2.0,1815.2409230930248,12.0,4057.0,52.0,1893.8881429033333,2022
WC-2022,T-32,Ghana,23,1.0,0.8695652173913043,1667.4657724849208,1920.59619141,1460.3324096689998,0.05,19.0,11.0,668.0434782608696,15365.0,3.3043478260869565,76.0,2.4347826086956523,30.0,9.25,5.75,443.0,1639.0780660005,3.888888888888889,2.4444444444444446,617.4444444444445,1735.4029166090002,329.5,0.5,1670.305213037698,5.5,2700.0,51.5,1460.9095655661665,2022
