key_id,tm_player_id,wc_tournament,position_code,family_name,given_name,national_team,birth_date,match_method,match_score,total_appearances,total_goals,total_assists,total_own_goals,total_penalty_goals,total_yellow_cards,total_second_yellows,total_red_cards,total_goals_conceded,total_clean_sheets,num_competitions,home_league,club,league,goals_per_app,assists_per_app,yellows_per_app,goals_conceded_per_app,clean_sheet_rate,has_stats,has_domestic,market_value,mv_date,club_league_position,league_tier,club_points,club_gf,club_ga,club_gd,league_country,league_country_code
8890,27505,WC-2006,FW,Rosenberg,Markus,Sweden,1982-09-27,dob+name,100.0,48.0,15.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,Eredivisie,Ajax Amsterdam,Eredivisie,0.3125,0.14583333333333334,0.0625,0.0,0.0,True,True,4500000.0,2006-01-17,4.0,1.0,60.0,66.0,41.0,25.0,Netherlands,NED
8892,95,WC-2006,GK,Zuberbühler,Pascal,Switzerland,1971-01-08,dob+name,100.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,13.0,4.0,Super League Switzerland,FC Basel 1893,Super League Switzerland,0.0,0.0,0.019230769230769232,1.2884615384615385,0.25,True,True,800000.0,2005-12-29,2.0,1.0,78.0,87.0,42.0,45.0,Switzerland,SUI
8893,34561,WC-2006,DF,Djourou,Johan,Switzerland,1987-01-18,dob+name,100.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Premier League,Arsenal FC,Premier League,0.0,0.0,0.08333333333333333,0.0,0.0,True,True,300000.0,2006-04-10,4.0,1.0,67.0,68.0,31.0,37.0,England,ENG
8894,1427,WC-2006,DF,Magnin,Ludovic,Switzerland,1979-04-20,dob+name,100.0,35.0,1.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,Bundesliga,VfB Stuttgart,Bundesliga,0.02857142857142857,0.17142857142857143,0.2571428571428571,0.0,0.0,True,True,2600000.0,2006-06-01,9.0,1.0,43.0,37.0,39.0,-2.0,Germany,GER
8895,4277,WC-2006,DF,Senderos,Philippe,Switzerland,1985-02-14,dob+name,100.0,35.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,Premier League,Arsenal FC,Premier League,0.05714285714285714,0.0,0.11428571428571428,0.0,0.0,True,True,3750000.0,2005-10-16,4.0,1.0,67.0,68.0,31.0,37.0,England,ENG
8897,4352,WC-2006,MF,Vogel,Johann,Switzerland,1977-03-08,dob+name,100.0,22.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Serie A,AC Milan,Serie A,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,True,True,4500000.0,2006-04-08,3.0,1.0,58.0,85.0,31.0,54.0,Italy,ITA
8901,4951,WC-2006,FW,Gygax,Daniel,Switzerland,1981-08-28,dob+name,100.0,29.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Ligue 1,LOSC Lille,Ligue 1,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0,True,True,2000000.0,2005-02-12,3.0,1.0,62.0,56.0,31.0,25.0,France,FRA
8902,4879,WC-2006,FW,Streller,Marco,Switzerland,1981-06-18,dob+name,100.0,27.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,Bundesliga,1.FC Köln,Bundesliga,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.0,0.0,True,True,2500000.0,2005-08-09,17.0,1.0,30.0,49.0,71.0,-22.0,Germany,GER
8903,1667,WC-2006,GK,Benaglio,Diego,Switzerland,1983-09-08,dob+name,100.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,8.0,1.0,Liga Portugal,CD Nacional,Liga Portugal,0.0,0.0,0.08695652173913043,1.0,0.34782608695652173,True,True,1000000.0,2006-02-16,5.0,1.0,52.0,40.0,32.0,8.0,Portugal,POR
8904,5419,WC-2006,DF,Grichting,Stéphane,Switzerland,1979-03-30,dob+name,100.0,31.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,Ligue 1,AJ Auxerre,Ligue 1,0.0,0.03225806451612903,0.16129032258064516,0.0,0.0,True,True,2000000.0,2004-11-07,6.0,1.0,59.0,50.0,39.0,11.0,France,FRA
8905,4911,WC-2006,MF,Degen,David,Switzerland,1983-02-15,dob+name,100.0,50.0,11.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,Super League Switzerland,FC Basel 1893,Super League Switzerland,0.22,0.12,0.26,0.0,0.0,True,True,1800000.0,2005-12-29,2.0,1.0,78.0,87.0,42.0,45.0,Switzerland,SUI
8906,9967,WC-2006,MF,Džemaili,Blerim,Switzerland,1986-04-12,dob+name,100.0,41.0,7.0,3.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,4.0,Super League Switzerland,FC Zürich,Super League Switzerland,0.17073170731707318,0.07317073170731707,0.2682926829268293,0.0,0.0,True,True,1600000.0,2006-02-13,1.0,1.0,78.0,86.0,36.0,50.0,Switzerland,SUI
8908,2871,WC-2006,DF,Spycher,Christoph,Switzerland,1978-03-30,dob+name,100.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Bundesliga,Eintracht Frankfurt,Bundesliga,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,True,True,2500000.0,2006-06-01,14.0,1.0,36.0,42.0,51.0,-9.0,Germany,GER
8910,21905,WC-2006,MF,Behrami,Valon,Switzerland,1985-04-19,dob+name,100.0,28.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,Serie A,SS Lazio,Serie A,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.0,0.0,True,True,6000000.0,2005-12-29,16.0,1.0,32.0,57.0,47.0,10.0,Italy,ITA
8911,5347,WC-2006,DF,Müller,Patrick,Switzerland,1976-12-17,dob+name,100.0,36.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,Super League Switzerland,FC Basel 1893,Super League Switzerland,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,True,True,4000000.0,2006-03-12,2.0,1.0,78.0,87.0,42.0,45.0,Switzerland,SUI
8912,10250,WC-2006,GK,Coltorti,Fabio,Switzerland,1980-12-03,dob+name,100.0,45.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,49.0,15.0,4.0,Super League Switzerland,Grasshopper Club Zurich,Super League Switzerland,0.0,0.0,0.08888888888888889,1.0888888888888888,0.3333333333333333,True,True,2000000.0,2006-04-04,4.0,1.0,55.0,44.0,33.0,11.0,Switzerland,SUI
8913,1054,WC-2006,MF,Yakin,Hakan,Switzerland,1977-02-22,dob+name,100.0,25.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,Super League Switzerland,BSC Young Boys,Super League Switzerland,0.28,0.36,0.12,0.0,0.0,True,True,2000000.0,2005-12-29,3.0,1.0,62.0,60.0,46.0,14.0,Switzerland,SUI
8914,2895,WC-2006,DF,Degen,Philipp,Switzerland,1983-02-15,dob+name,100.0,34.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Bundesliga,Borussia Dortmund,Bundesliga,0.029411764705882353,0.11764705882352941,0.058823529411764705,0.0,0.0,True,True,3500000.0,2006-06-01,7.0,1.0,46.0,45.0,42.0,3.0,Germany,GER
8917,40008,WC-2006,DF,Abalo,Jean-Paul,Togo,1975-06-26,dob+name,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cypriot First Division,APOEL Nicosia,Cypriot First Division,0.0,0.0,0.0,0.0,0.0,True,True,,,,,,,,,Cyprus,CYP
8918,8883,WC-2006,FW,Adebayor,Emmanuel,Togo,1984-02-26,dob+name,100.0,34.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Premier League,Arsenal FC,Premier League,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,True,True,10000000.0,2006-01-14,4.0,1.0,67.0,68.0,31.0,37.0,England,ENG
8919,40016,WC-2006,DF,Tchangai,Massamasso,Togo,1978-08-08,dob+name,100.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,Benevento Calcio,Serie C2 - B,0.0,0.0,0.3333333333333333,0.0,0.0,True,False,,,,,,,,,,
8921,1778,WC-2006,FW,Salifou,Moustapha,Togo,1983-06-01,dob+name,100.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Ligue 2,Stade Brestois 29,Ligue 2,0.0,0.0,0.1111111111111111,0.0,0.0,True,True,300000.0,2004-10-03,17.0,2.0,42.0,34.0,48.0,-14.0,France,FRA
8922,5426,WC-2006,MF,Agboh,Kuami,Togo,1977-12-28,dob+name,100.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,JPL,KSK Beveren (-2010),JPL,0.1,0.0,0.0,0.0,0.0,True,True,300000.0,2006-03-06,16.0,1.0,33.0,35.0,55.0,-20.0,Belgium,BEL
8923,29289,WC-2006,MF,Dossevi,Thomas,Togo,1979-03-06,dob+name,100.0,33.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Ligue 2,Valenciennes FC,Ligue 2,0.21212121212121213,0.0,0.18181818181818182,0.0,0.0,True,True,300000.0,2005-12-27,1.0,2.0,74.0,51.0,28.0,23.0,France,FRA
8924,13369,WC-2006,MF,Mamam,Chérif Touré,Togo,1978-01-13,dob+name,89.47368421052632,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Ligue 1,FC Metz,Ligue 1,0.0,0.0,0.2,0.0,0.0,True,True,650000.0,2005-10-04,20.0,1.0,29.0,26.0,59.0,-33.0,France,FRA
8925,31373,WC-2006,FW,Malm,Robert,Togo,1973-08-21,dob+name,100.0,42.0,12.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,Ligue 2,Stade Brestois 29,Ligue 2,0.2857142857142857,0.023809523809523808,0.047619047619047616,0.0,0.0,True,True,300000.0,2006-03-10,17.0,2.0,42.0,34.0,48.0,-14.0,France,FRA
8929,40014,WC-2006,MF,Romao,Alaixys,Togo,1984-01-18,dob+name,100.0,26.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,,CS Louhans-Cuiseaux 71,Championnat National,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,True,False,,,,,,,,,,
8930,12028,WC-2006,GK,Agassa,Kossi,Togo,1978-07-02,dob+name,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,Ligue 1,FC Metz,Ligue 1,0.0,0.0,0.0,1.5,0.0,True,True,400000.0,2006-03-16,20.0,1.0,29.0,26.0,59.0,-33.0,France,FRA
8931,4823,WC-2006,FW,Kader,Mohamed,Togo,1979-04-08,dob+name,100.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,Ligue 2,EA Guingamp,Ligue 2,0.0,0.0,0.16666666666666666,0.0,0.0,True,True,1250000.0,2004-10-03,9.0,2.0,50.0,36.0,32.0,4.0,France,FRA
8936,40011,WC-2006,GK,Obilalé,Kodjovi,Togo,1984-10-08,dob+name,100.0,,,,,,,,,,,,,,,,,,,,False,False,250000.0,2006-05-17,,,,,,,,
8937,39107,WC-2006,DF,Touré,Assimiou,Togo,1988-01-01,dob+name,100.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Bayer 04 Leverkusen U19,U19-Bundesliga West,0.0,0.0,0.043478260869565216,0.0,0.0,True,False,150000.0,2006-05-15,,,,,,,,
8938,4175,WC-2006,GK,Hislop,Shaka,Trinidad and Tobago,1969-02-22,dob+name,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,3.0,Premier League,West Ham United,Premier League,0.0,0.0,0.0,1.28,0.28,True,True,950000.0,2006-02-12,9.0,1.0,55.0,52.0,55.0,-3.0,England,ENG
8939,14001,WC-2006,DF,Cox,Ian,Trinidad and Tobago,1971-03-25,dob+name,100.0,39.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,League One,Gillingham FC,League One,0.0,0.0,0.20512820512820512,0.0,0.0,True,True,150000.0,2006-05-18,,,,,,,England,ENG
8943,35844,WC-2006,DF,Lawrence,Dennis,Trinidad and Tobago,1974-08-01,dob+name,100.0,42.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,League Two,Wrexham AFC,League Two,0.07142857142857142,0.047619047619047616,0.09523809523809523,0.0,0.0,True,True,400000.0,2006-05-18,,,,,,,England,ENG
8944,35840,WC-2006,MF,Birchall,Chris,Trinidad and Tobago,1984-05-05,dob+name,100.0,34.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,League One,Port Vale FC,League One,0.058823529411764705,0.08823529411764706,0.058823529411764705,0.0,0.0,True,True,200000.0,2006-02-12,,,,,,,England,ENG
8947,11357,WC-2006,MF,Latapy,Russell,Trinidad and Tobago,1968-08-02,dob+name,100.0,32.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Scottish Premiership,Falkirk FC,Scottish Premiership,0.0625,0.125,0.0,0.0,0.0,True,True,125000.0,2005-04-09,10.0,1.0,33.0,35.0,64.0,-29.0,Scotland,SCO
8949,3983,WC-2006,FW,Samuel,Collin,Trinidad and Tobago,1981-08-27,dob+name,100.0,37.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Scottish Premiership,Dundee United FC,Scottish Premiership,0.21621621621621623,0.02702702702702703,0.02702702702702703,0.0,0.0,True,True,650000.0,2006-02-02,9.0,1.0,33.0,41.0,66.0,-25.0,Scotland,SCO
8950,35841,WC-2006,FW,Glen,Cornell,Trinidad and Tobago,1980-10-21,name_only,100.0,,,,,,,,,,,,,,,,,,,,False,False,750000.0,2005-12-27,,,,,,,,
8951,3793,WC-2006,FW,John,Stern,Trinidad and Tobago,1976-10-30,dob+name,100.0,36.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,Championship,Coventry City,Championship,0.3055555555555556,0.0,0.1388888888888889,0.0,0.0,True,True,1250000.0,2004-10-03,8.0,2.0,63.0,62.0,65.0,-3.0,England,ENG
8952,28245,WC-2006,FW,Jones,Kenwyne,Trinidad and Tobago,1984-10-05,dob+name,100.0,38.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Championship,Southampton FC,Championship,0.13157894736842105,0.0,0.0,0.0,0.0,True,True,800000.0,2006-05-18,12.0,2.0,58.0,49.0,50.0,-1.0,England,ENG
8956,3223,WC-2006,FW,Yorke,Dwight,Trinidad and Tobago,1971-11-03,dob+name,100.0,14.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,A-League,Sydney FC,A-League,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,True,True,1500000.0,2006-05-18,2.0,1.0,36.0,35.0,28.0,7.0,Australia,AUS
8957,12807,WC-2006,FW,Scotland,Jason,Trinidad and Tobago,1979-02-18,dob+name,100.0,31.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Scottish Championship,St. Johnstone FC,Scottish Championship,0.4838709677419355,0.0,0.03225806451612903,0.0,0.0,True,True,250000.0,2005-03-08,,,,,,,Scotland,SCO
8959,14155,WC-2006,GK,Ince,Clayton,Trinidad and Tobago,1972-07-12,name_only,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,Championship,Coventry City,Championship,0.0,0.0,0.0,0.75,0.5,True,True,125000.0,2005-04-04,8.0,2.0,63.0,62.0,65.0,-3.0,England,ENG
8963,17885,WC-2006,DF,Haggui,Karim,Tunisia,1984-01-21,name_only,100.0,29.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Ligue 1,RC Strasbourg Alsace,Ligue 1,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,True,True,4000000.0,2006-05-29,19.0,1.0,29.0,33.0,56.0,-23.0,France,FRA
8964,5451,WC-2006,DF,Yahia,Alaeddine,Tunisia,1981-09-26,dob+name,100.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,Ligue 1,AS Saint-Étienne,Ligue 1,0.0,0.0,0.125,0.0,0.0,True,True,1400000.0,2005-01-11,13.0,1.0,47.0,29.0,39.0,-10.0,France,FRA
8968,7862,WC-2006,MF,Nafti,Mehdi,Tunisia,1978-11-28,dob+name,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Premier League,Birmingham City,Premier League,0.0,0.0,0.0,0.0,0.0,True,True,2000000.0,2005-06-29,18.0,1.0,34.0,28.0,50.0,-22.0,England,ENG
8973,7263,WC-2006,MF,Bouazizi,Riadh,Tunisia,1973-04-08,dob+name,100.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Super Lig,Kayseri Erciyesspor,Super Lig,0.0,0.0,0.058823529411764705,0.0,0.0,True,True,1500000.0,2005-09-27,10.0,1.0,40.0,36.0,47.0,-11.0,Turkey,TUR
8975,19310,WC-2006,DF,Jaïdi,Radhi,Tunisia,1975-08-30,dob+name,100.0,24.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Premier League,Bolton Wanderers,Premier League,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,True,True,2000000.0,2006-03-06,8.0,1.0,56.0,49.0,41.0,8.0,England,ENG
8977,5597,WC-2006,FW,Ben Saada,Chaouki,Tunisia,1984-07-01,dob+name,100.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,Ligue 2,SC Bastia,Ligue 2,0.0,0.0,0.0967741935483871,0.0,0.0,True,True,900000.0,2005-04-24,6.0,2.0,58.0,47.0,40.0,7.0,France,FRA
8980,11492,WC-2006,MF,Namouchi,Hamed,Tunisia,1984-01-12,name_only,100.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Scottish Premiership,Rangers FC,Scottish Premiership,0.0,0.13333333333333333,0.0,0.0,0.0,True,True,1500000.0,2005-10-11,3.0,1.0,73.0,67.0,37.0,30.0,Scotland,SCO
8981,17930,WC-2006,DF,Saidi,Karim,Tunisia,1983-03-24,dob+name,100.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Serie A,US Lecce,Serie A,0.0,0.0,0.15384615384615385,0.0,0.0,True,True,1600000.0,2006-01-17,18.0,1.0,29.0,30.0,57.0,-27.0,Italy,ITA
8983,38067,WC-2006,MF,Melliti,Sofiane,Tunisia,1978-08-18,dob+name,93.33333333333333,36.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,Ukrainian Premier Liga,Vorskla Poltava,Ukrainian Premier Liga,0.05555555555555555,0.027777777777777776,0.1388888888888889,0.0,0.0,True,True,650000.0,2006-02-15,10.0,1.0,37.0,28.0,34.0,-6.0,Ukraine,UKR
8988,24006,WC-2006,DF,Yezerskiy,Volodymyr,Ukraine,1976-11-15,dob+name,94.73684210526316,24.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Dnipro Dnipropetrovsk (- 2020),Ukrainian Premier Liga,0.041666666666666664,0.08333333333333333,0.2916666666666667,0.0,0.0,True,True,1000000.0,2006-05-20,4.0,1.0,43.0,33.0,23.0,10.0,Ukraine,UKR
8989,24050,WC-2006,DF,Rusol,Andriy,Ukraine,1983-01-16,dob+name,100.0,39.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Dnipro Dnipropetrovsk (- 2020),Ukrainian Premier Liga,0.07692307692307693,0.0,0.20512820512820512,0.0,0.0,True,True,1500000.0,2006-05-20,4.0,1.0,43.0,33.0,23.0,10.0,Ukraine,UKR
8990,3522,WC-2006,FW,Shevchenko,Andriy,Ukraine,1976-09-29,dob+name,100.0,40.0,28.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,Serie A,AC Milan,Serie A,0.7,0.25,0.025,0.0,0.0,True,True,38000000.0,2005-07-28,3.0,1.0,58.0,85.0,31.0,54.0,Italy,ITA
8991,24054,WC-2006,MF,Shelayev,Oleh,Ukraine,1976-11-05,dob+name,92.3076923076923,36.0,6.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Dnipro Dnipropetrovsk (- 2020),Ukrainian Premier Liga,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.0,0.0,True,True,1200000.0,2006-05-20,4.0,1.0,43.0,33.0,23.0,10.0,Ukraine,UKR
8993,1075,WC-2006,FW,Voronin,Andriy,Ukraine,1979-07-21,dob+name,100.0,34.0,8.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,Bundesliga,Bayer 04 Leverkusen,Bundesliga,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.0,0.0,True,True,5500000.0,2006-06-01,5.0,1.0,52.0,64.0,49.0,15.0,Germany,GER
8995,39996,WC-2006,GK,Pyatov,Andriy,Ukraine,1984-06-28,dob+name,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,Ukrainian Premier Liga,Vorskla Poltava,Ukrainian Premier Liga,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,True,True,600000.0,2006-05-20,10.0,1.0,37.0,28.0,34.0,-6.0,Ukraine,UKR
8996,25732,WC-2006,DF,Chyhrynskyi,Dmytro,Ukraine,1986-11-07,dob+name,94.44444444444444,31.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Metalurg Zaporizhya,Ukrainian Premier Liga,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.0,0.0,True,True,750000.0,2006-05-20,9.0,1.0,39.0,32.0,40.0,-8.0,Ukraine,UKR
8998,9800,WC-2006,FW,Milevskyi,Artem,Ukraine,1985-01-12,dob+name,100.0,22.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Dynamo Kyiv,Ukrainian Premier Liga,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.0,True,True,700000.0,2006-05-20,2.0,1.0,75.0,68.0,20.0,48.0,Ukraine,UKR
8999,14945,WC-2006,FW,Vorobey,Andriy,Ukraine,1978-11-29,dob+name,100.0,22.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Shakhtar Donetsk,Ukrainian Premier Liga,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,True,True,2500000.0,2004-10-03,1.0,1.0,75.0,64.0,14.0,50.0,Ukraine,UKR
9001,24043,WC-2006,MF,Nazarenko,Serhiy,Ukraine,1980-02-16,dob+name,93.75,35.0,6.0,15.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Ukrainian Premier Liga,Dnipro Dnipropetrovsk (- 2020),Ukrainian Premier Liga,0.17142857142857143,0.42857142857142855,0.17142857142857143,0.0,0.0,True,True,1000000.0,2006-05-20,4.0,1.0,43.0,33.0,23.0,10.0,Ukraine,UKR
9004,24049,WC-2006,MF,Rotan,Ruslan,Ukraine,1981-10-29,dob+name,100.0,36.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,Ukrainian Premier Liga,Dynamo Kyiv,Ukrainian Premier Liga,0.1388888888888889,0.16666666666666666,0.1111111111111111,0.0,0.0,True,True,2500000.0,2005-10-05,2.0,1.0,75.0,68.0,20.0,48.0,Ukraine,UKR
9005,15681,WC-2006,DF,Sviderskyi,Vyacheslav,Ukraine,1979-01-01,dob+name,100.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,Ukrainian Premier Liga,Arsenal Kyiv ( -2019),Ukrainian Premier Liga,0.0,0.0,0.5454545454545454,0.0,0.0,True,True,1000000.0,2006-05-20,12.0,1.0,35.0,31.0,39.0,-8.0,Ukraine,UKR
9007,4267,WC-2006,GK,Howard,Tim,United States,1979-03-06,dob+name,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,Premier League,Manchester United,Premier League,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,True,True,3000000.0,2005-02-09,2.0,1.0,83.0,72.0,34.0,38.0,England,ENG
9008,39451,WC-2006,DF,Albright,Chris,United States,1979-01-14,dob+name,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Los Angeles Galaxy,CONCACAF CC,0.0,0.0,0.0,0.0,0.0,True,False,,,,,,,,,,
9009,15829,WC-2006,DF,Bocanegra,Carlos,United States,1979-05-25,dob+name,100.0,22.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,Premier League,Fulham FC,Premier League,0.045454545454545456,0.0,0.22727272727272727,0.0,0.0,True,True,2500000.0,2005-09-28,12.0,1.0,48.0,48.0,58.0,-10.0,England,ENG
9012,1335,WC-2006,DF,Cherundolo,Steve,United States,1979-02-19,dob+name,96.96969696969697,23.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,Hannover 96,Bundesliga,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.0,True,True,3000000.0,2006-06-01,12.0,1.0,38.0,43.0,47.0,-4.0,Germany,GER
9013,3484,WC-2006,MF,Lewis,Eddie,United States,1974-05-17,dob+name,100.0,49.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,Championship,Leeds United,Championship,0.12244897959183673,0.0,0.08163265306122448,0.0,0.0,True,True,1250000.0,2005-06-22,5.0,2.0,78.0,57.0,38.0,19.0,England,ENG
9014,27577,WC-2006,MF,Dempsey,Clint,United States,1983-03-09,dob+name,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,New England Revolution,CONCACAF CC,0.0,0.0,0.0,0.0,0.0,True,False,1000000.0,2004-11-18,,,,,,,,
9015,38773,WC-2006,FW,Johnson,Eddie,United States,1984-03-31,dob+name,100.0,,,,,,,,,,,,,,,,,,,,False,False,1000000.0,2006-03-19,,,,,,,,
9016,3475,WC-2006,MF,Reyna,Claudio,United States,1973-07-20,dob+name,100.0,24.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,Premier League,Manchester City,Premier League,0.041666666666666664,0.0,0.125,0.0,0.0,True,True,3600000.0,2006-04-15,15.0,1.0,43.0,43.0,48.0,-5.0,England,ENG
9017,26227,WC-2006,FW,Ching,Brian,United States,1978-05-24,dob+name,100.0,,,,,,,,,,,,,,,,,,,,False,False,500000.0,2005-04-09,,,,,,,,
9019,26828,WC-2006,DF,Conrad,Jimmy,United States,1977-02-12,dob+name,100.0,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,
9021,20585,WC-2006,MF,Convey,Bobby,United States,1983-05-27,dob+name,100.0,45.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Championship,Reading FC,Championship,0.15555555555555556,0.0,0.022222222222222223,0.0,0.0,True,True,1600000.0,2006-06-01,1.0,2.0,106.0,99.0,32.0,67.0,England,ENG
